ID;PY;pops_left_drc;region;genus;spec;order;nmethod;pop;degN;degE;n_pp;perc;n2;dl2;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;FAY;35.01666667;-78.08333333;12;12.37590138;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;FAY;35.01666667;-78.08333333;12;2.47403768;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;FAY;35.01666667;-78.08333333;12;-0.135207191;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;FAY;35.01666667;-78.08333333;12;2.984714605;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;FAY;35.01666667;-78.08333333;12;0.521468109;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;99.4724378;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;100.0867359;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;65.45474627;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;72.30330928;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;62.10485624;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;40.13078605;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;26.59283828;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;1.63141464;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;3.207279319;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;2.323352749;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;0.033784772;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;HIR;34.38333333;132.4666667;12;0.000324854;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;62.68656716;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;54.1767614;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;46.60512196;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;25.72740692;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;6.043721737;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;9.047540945;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;1.901169193;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;1.919913775;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;3.132688207;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;0.313737435;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;3.915508798;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;JACK;30.31666667;-81.78333333;12;10.14737927;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;96.70936333;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;88.15696886;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;97.55433383;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;64.99808351;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;70.92889547;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;64.19573339;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;13.38279967;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;7.473726966;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;2.220264418;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;4.038638665;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;11.94486238;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KAG;31.55;130.55;12;1.808076705;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;84.25760286;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;78.71198569;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;81.57423971;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;69.05187835;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;78.53309481;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;68.87298748;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;27.37030411;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;17.88908766;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;8.050089445;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;5.72450805;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;7.513416816;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;KHO;37.36666667;140.3666667;12;6.082289803;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;100.1620746;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;99.83792545;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;98.37925446;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;94.81361426;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;82.00972447;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;59.64343598;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;52.8363047;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;14.26256078;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;42.13938412;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;11.18314425;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;11.66936791;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MAN;38.61666667;-77.41666667;12;5.996758509;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;12.38390093;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;13.46749226;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;5.572755418;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;2.476780186;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;5.108359133;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;3.715170279;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;0.309597523;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;0.154798762;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;1.702786378;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;1.702786378;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;0.773993808;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;MEL;27.56666667;-80.36666667;12;1.083591331;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;99.28952043;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;98.04618117;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;98.93428064;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;99.46714032;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;96.98046181;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;97.86856128;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;79.75133215;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;30.01776199;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;44.76021314;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;49.20071048;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;8.525754885;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NEW;40.71666667;-74.06666667;12;0;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;99.19436769;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;96.04878703;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;94.10261817;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;78.61350187;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;66.99591159;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;37.47504648;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;28.27626999;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;18.27131352;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;15.68545836;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;3.260866589;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;16.64334477;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;NVA;36.35;-78.36666667;12;9.193299724;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;52.77266129;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;50.82411175;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;19.05904191;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;5.425382547;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;12.6313034;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;4.393517527;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;5.303062754;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;4.862806692;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;2.323124152;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;4.581518764;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;2.041836225;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;OAK;28.85;-80.85;12;0.900026177;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;25.64991334;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;24.78336222;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;20.27729636;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;26.34315425;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;6.412478336;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;3.986135182;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;1.733102253;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;11.09185442;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;0;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;0;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;6.239168111;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;OKI;26.21666667;127.9166667;12;0.693240901;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;99.07578558;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;100.0913869;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;99.75998014;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;94.96958369;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;96.46487985;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;70.23374348;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;79.30966701;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;41.99002676;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;15.38920462;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;19.10261539;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;4.331737799;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SAK;38.91666667;139.0083333;12;2.58780037;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;90.31152639;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;84.89372578;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;79.78119762;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;60.55988509;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;55.7883254;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;27.20694274;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;33.27269768;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;26.85626494;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;7.80029642;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;2.863963858;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;1.869044117;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;SHI;34.01666667;130.9333333;12;3.941983957;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;96.2468358;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;81.56494347;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;62.33672723;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;42.11790516;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;24.18349553;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;14.40513022;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;7.40001125;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;5.779377848;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;6.932553299;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;3.51634134;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;2.221409687;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TAN;30.71666667;130.9666667;12;1.793328458;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;94.92684478;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;92.66269775;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;80.89909005;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;84.34595918;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;83.26557141;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;57.18414648;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;15.34150625;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;17.34013718;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;13.90363978;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;3.583430136;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;9.20490375;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;TOK;35.63333333;139.6333333;12;0.724637681;381;16;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;93.36823735;381;8;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;99.82547993;381;12;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;94.93891798;381;12.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;98.42931937;381;12.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;93.01919721;381;13;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;80.27923211;381;13.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;67.88830716;381;13.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;21.9895288;381;13.75;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;1.396160558;381;14;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;2.094240838;381;14.25;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;6.108202443;381;14.5;
urbanski;2012;21;japan;Aedes;albopictus;Diptera;global average;UTS;36.53333333;139.8666667;12;8.027923211;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;97.09677419;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;84.67879321;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;85.94768368;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;90.13134033;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;65.44457878;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;63.82123427;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;46.87695774;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;23.96219157;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;13.62971918;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;6.200472605;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;13.44864538;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;WAV;37.03333333;-77.11666667;12;0.646260373;381;16;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;92.88194444;381;8;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;90.79861111;381;12;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;81.94444444;381;12.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;65.97222222;381;12.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;63.02083333;381;13;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;14.58333333;381;13.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;25.69444444;381;13.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;12.5;381;13.75;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;4.6875;381;14;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;2.083333333;381;14.25;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;1.388888889;381;14.5;
urbanski;2012;21;US;Aedes;albopictus;Diptera;global average;ZIO;33.75;-80.03333333;12;1.736111111;381;16;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;99.4679123;200;14.75;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;95.41841442;200;15.5;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;98.76544101;200;16;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;93.58823487;200;16.25;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;83.22515901;200;16.5;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;53.60368491;200;16.75;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;21.38963692;200;17;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;3.248839442;200;17.25;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; a;59.933333;30.266667;9;1.420103818;200;18;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;91.04477612;200;11.5;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;94.02985075;200;12;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;96.64179104;200;12.5;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;83.58208955;200;13;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;79.10447761;200;13.5;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;14.92537313;200;14;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;0;200;14.5;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;-0.746268657;200;18;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; b;52.23333;21.016667;9;-0.746268657;200;18;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; c;51.866667;4.166667;9;100.6259152;200;13;
vaznunes;1990;10;Europe;Tetranychus;urticae;Trombidiformes;global average; c;51.866667;4.166667;9;97.72890407;200;13.5;
